13_01_01_sorted.csv,159090360708940,2018-06-12 14:56:14
13_01_02_sorted.csv,159090360708940,2018-06-12 14:56:22
13_01_03_sorted.csv,159090360708940,2018-06-12 14:56:29
13_01_04_sorted.csv,159090360708940,2018-06-12 14:56:37
13_01_05_sorted.csv,159090360708940,2018-06-12 14:56:45
13_01_06_sorted.csv,159090360708940,2018-06-12 14:56:52
13_01_07_sorted.csv,159090360708940,2018-06-12 14:57:00
13_01_08_sorted.csv,159090360708940,2018-06-12 14:57:07
13_01_09_sorted.csv,159090360708940,2018-06-12 14:57:15
13_01_10_sorted.csv,159090360708940,2018-06-12 14:57:23
13_01_11_sorted.csv,159090360708940,2018-06-12 14:57:31
13_01_12_sorted.csv,159090360708940,2018-06-12 14:57:41
13_01_13_sorted.csv,159090360708940,2018-06-12 14:57:49
13_01_14_sorted.csv,159090360708940,2018-06-12 14:57:57
13_01_15_sorted.csv,159090360708940,2018-06-12 14:58:05
13_01_16_sorted.csv,159090360708940,2018-06-12 14:58:13
13_01_17_sorted.csv,159090360708940,2018-06-12 14:58:22
13_01_18_sorted.csv,159090360708940,2018-06-12 14:58:31
13_01_19_sorted.csv,159090360708940,2018-06-12 14:58:40
13_01_20_sorted.csv,159090360708940,2018-06-12 14:58:48
13_01_21_sorted.csv,159090360708940,2018-06-12 14:58:56
13_01_22_sorted.csv,159090360708940,2018-06-12 14:59:03
13_01_23_sorted.csv,159090360708940,2018-06-12 14:59:11
13_01_24_sorted.csv,159090360708940,2018-06-12 14:59:21
13_01_25_sorted.csv,159090360708940,2018-06-12 14:59:29
13_01_26_sorted.csv,159090360708940,2018-06-12 14:59:39
13_01_27_sorted.csv,159090360708940,2018-06-12 14:59:48
13_01_28_sorted.csv,159090360708940,2018-06-12 14:59:56
13_01_29_sorted.csv,159090360708940,2018-06-12 15:00:05
13_01_30_sorted.csv,159090360708940,2018-06-12 15:00:13
13_01_31_sorted.csv,159090360708940,2018-06-12 15:00:21
13_02_01_sorted.csv,159090360708940,2018-06-12 15:00:30
13_02_02_sorted.csv,159090360708940,2018-06-12 15:00:39
13_02_03_sorted.csv,159090360708940,2018-06-12 15:00:49
13_02_04_sorted.csv,159090360708940,2018-06-12 15:00:57
13_02_05_sorted.csv,159090360708940,2018-06-12 15:01:06
13_02_06_sorted.csv,159090360708940,2018-06-12 15:01:14
13_02_07_sorted.csv,159090360708940,2018-06-12 15:01:23
13_02_08_sorted.csv,159090360708940,2018-06-12 15:01:32
13_02_09_sorted.csv,159090360708940,2018-06-12 15:01:41
13_02_10_sorted.csv,159090360708940,2018-06-12 15:01:46
13_02_11_sorted.csv,159090360708940,2018-06-12 15:01:54
13_02_12_sorted.csv,159090360708940,2018-06-12 15:02:02
13_02_13_sorted.csv,159090360708940,2018-06-12 15:02:11
13_02_14_sorted.csv,159090360708940,2018-06-12 15:02:20
13_02_15_sorted.csv,159090360708940,2018-06-12 15:02:29
13_02_16_sorted.csv,159090360708940,2018-06-12 15:02:38
13_02_17_sorted.csv,159090360708940,2018-06-12 15:02:47
13_02_18_sorted.csv,159090360708940,2018-06-12 15:02:56
13_02_19_sorted.csv,159090360708940,2018-06-12 15:03:03
13_02_20_sorted.csv,159090360708940,2018-06-12 15:03:11
13_02_21_sorted.csv,159090360708940,2018-06-12 15:03:20
13_02_22_sorted.csv,159090360708940,2018-06-12 15:03:29
13_02_23_sorted.csv,159090360708940,2018-06-12 15:03:39
13_02_24_sorted.csv,159090360708940,2018-06-12 15:03:49
13_02_25_sorted.csv,159090360708940,2018-06-12 15:03:57
13_02_26_sorted.csv,159090360708940,2018-06-12 15:04:06
13_02_27_sorted.csv,159090360708940,2018-06-12 15:04:14
13_02_28_sorted.csv,159090360708940,2018-06-12 15:04:23
13_03_01_sorted.csv,159090360708940,2018-06-12 15:04:32
13_03_02_sorted.csv,159090360708940,2018-06-12 15:04:42
13_03_03_sorted.csv,159090360708940,2018-06-12 15:04:51
13_03_04_sorted.csv,159090360708940,2018-06-12 15:05:00
13_03_05_sorted.csv,159090360708940,2018-06-12 15:05:08
13_03_06_sorted.csv,159090360708940,2018-06-12 15:05:17
13_03_07_sorted.csv,159090360708940,2018-06-12 15:05:26
13_03_08_sorted.csv,159090360708940,2018-06-12 15:05:35
13_03_09_sorted.csv,159090360708940,2018-06-12 15:05:44
13_03_10_sorted.csv,159090360708940,2018-06-12 15:05:53
13_03_11_sorted.csv,159090360708940,2018-06-12 15:06:02
13_03_12_sorted.csv,159090360708940,2018-06-12 15:06:10
13_03_13_sorted.csv,159090360708940,2018-06-12 15:06:19
13_03_14_sorted.csv,159090360708940,2018-06-12 15:06:28
13_03_15_sorted.csv,159090360708940,2018-06-12 15:06:37
13_03_16_sorted.csv,159090360708940,2018-06-12 15:06:47
13_03_17_sorted.csv,159090360708940,2018-06-12 15:06:56
13_03_18_sorted.csv,159090360708940,2018-06-12 15:07:05
13_03_19_sorted.csv,159090360708940,2018-06-12 15:07:13
13_03_20_sorted.csv,159090360708940,2018-06-12 15:07:21
13_03_21_sorted.csv,159090360708940,2018-06-12 15:07:30
13_03_22_sorted.csv,159090360708940,2018-06-12 15:07:39
13_03_23_sorted.csv,159090360708940,2018-06-12 15:07:48
13_03_24_sorted.csv,159090360708940,2018-06-12 15:07:57
13_03_25_sorted.csv,159090360708940,2018-06-12 15:08:06
13_03_26_sorted.csv,159090360708940,2018-06-12 15:08:14
13_03_27_sorted.csv,159090360708940,2018-06-12 15:08:21
13_03_28_sorted.csv,159090360708940,2018-06-12 15:08:29
13_03_29_sorted.csv,159090360708940,2018-06-12 15:08:38
13_03_30_sorted.csv,159090360708940,2018-06-12 15:08:46
13_03_31_sorted.csv,159090360708940,2018-06-12 15:08:55
13_04_01_sorted.csv,159090360708940,2018-06-12 15:09:02
13_04_02_sorted.csv,159090360708940,2018-06-12 15:09:10
13_04_03_sorted.csv,159090360708940,2018-06-12 15:09:19
13_04_04_sorted.csv,159090360708940,2018-06-12 15:09:28
13_04_05_sorted.csv,159090360708940,2018-06-12 15:09:37
13_04_06_sorted.csv,159090360708940,2018-06-12 15:09:46
13_04_07_sorted.csv,159090360708940,2018-06-12 15:09:55
13_04_08_sorted.csv,159090360708940,2018-06-12 15:10:03
13_04_09_sorted.csv,159090360708940,2018-06-12 15:10:11
13_04_10_sorted.csv,159090360708940,2018-06-12 15:10:19
13_04_11_sorted.csv,159090360708940,2018-06-12 15:10:27
13_04_12_sorted.csv,159090360708940,2018-06-12 15:10:36
13_04_13_sorted.csv,159090360708940,2018-06-12 15:10:46
13_04_14_sorted.csv,159090360708940,2018-06-12 15:10:54
13_04_15_sorted.csv,159090360708940,2018-06-12 15:11:03
13_04_16_sorted.csv,159090360708940,2018-06-12 15:11:11
13_04_17_sorted.csv,159090360708940,2018-06-12 15:11:20
13_04_18_sorted.csv,159090360708940,2018-06-12 15:11:28
13_04_19_sorted.csv,159090360708940,2018-06-12 15:11:37
13_04_20_sorted.csv,159090360708940,2018-06-12 15:11:46
13_04_21_sorted.csv,159090360708940,2018-06-12 15:11:55
